Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,IP
5222,105,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,76190.47619,19047.61905,105.0,0.0,105,105,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,9523.809524,9523.809524,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,10.70.22.51
9900,44,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,181818.1818,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,172.27.64.48
8088,44,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,181818.1818,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,10.148.75.5
1042,36,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,222222.2222,55555.55556,36.0,0.0,36,36,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,27777.77778,27777.77778,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,172.21.216.50
10180,39,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,153846.1538,51282.05128,39.0,0.0,39,39,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,25641.02564,25641.02564,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,192.168.63.97
254,63,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,95238.09524,31746.03175,63.0,0.0,63,63,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,15873.01587,15873.01587,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,192.168.155.226
464,90,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,88888.88889,22222.22222,90.0,0.0,90,90,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,11111.11111,11111.11111,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,10.247.32.216
9040,61,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,98360.65574,32786.88525,61.0,0.0,61,61,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,16393.44262,16393.44262,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,10.172.182.78
8089,46,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,130434.7826,43478.26087,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,21739.13043,21739.13043,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,172.30.106.152
20031,26,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,230769.2308,76923.07692,26.0,0.0,26,26,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,38461.53846,38461.53846,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,10.73.53.33
5988,42,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,190476.1905,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23809.52381,23809.52381,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,192.168.118.22
700,44,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,181818.1818,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,10.126.37.184
6901,46,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,130434.7826,43478.26087,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,21739.13043,21739.13043,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,192.168.150.234
8333,48,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,166666.6667,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,20833.33333,20833.33333,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,172.20.206.146
53,24014,2,2,82,226,41,41,41.0,0.0,113,113,113.0,0.0,12825.85159,166.5695011,8004.666667,13819.47355,23962,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,40,40,83.28475056,83.28475056,41,113,69.8,39.43602414,1555.2,0,0,0,0,0,0,0,0,1,87.25,41.0,113.0,40,0,0,0,0,0,0,2,82,2,226,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.90.160.80
53,40302,2,2,92,228,46,46,46.0,0.0,114,114,114.0,0.0,7940.052603,99.25065754,13434.0,23262.30838,40295,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,49.62532877,49.62532877,46,114,73.2,37.24513391,1387.2,0,0,0,0,0,0,0,0,1,91.5,46.0,114.0,40,0,0,0,0,0,0,2,92,2,228,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,192.168.59.212
80,116200708,16,14,517,752,433,0,32.3125,106.8604815,746,0,53.71428571,199.2599495,10.92075962,0.258173986,4006920.966,4860910.674,10000000,46,116000000,7746713.867,4095193.059,10100000,36993,111000000,8529508.846,3683387.746,10100000,22300,0,0,0,0,332,424,0.137692793,0.120481194,0,746,40.93548387,151.9427382,23086.5957,0,0,0,1,0,0,0,0,0,42.3,32.3125,53.71428571,332,0,0,0,0,0,0,16,517,14,752,8192,343,15,20,84290.36364,157477.2982,559102,36648,9996064.909,19045.01253,10000000,9943050,BENIGN,10.79.103.0
53,92106,1,1,59,267,59,59,59.0,0.0,267,267,267.0,0.0,3539.400256,21.714112,92106.0,0.0,92106,92106,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,10.857056,10.857056,59,267,128.3333333,120.088856,14421.33333,0,0,0,0,0,0,0,0,1,192.5,59.0,267.0,20,0,0,0,0,0,0,1,59,1,267,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,192.168.129.38
53,23948,1,1,52,68,52,52,52.0,0.0,68,68,68.0,0.0,5010.856857,83.51428094,23948.0,0.0,23948,23948,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,41.75714047,41.75714047,52,68,57.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,86.0,52.0,68.0,20,0,0,0,0,0,0,1,52,1,68,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,192.168.98.164
54028,55,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,36363.63636,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18181.81818,18181.81818,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,123,576,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,172.29.18.117
443,1563889,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,11.50976828,3.836589425,312777.8,171453.947,500932,187490,1376399,688199.5,518.3092706,688566,687833,1376316,688158.0,373.3523805,688422,687894,0,0,0,0,92,60,1.918294713,1.918294713,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,192.168.36.141
52710,15,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,133333.3333,15.0,0.0,15,15,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,66666.66667,66666.66667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,341,237,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,172.16.102.101
39504,53,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37735.84906,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18867.92453,18867.92453,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,125,351,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,172.21.168.116
443,115847591,20,17,1078,2583,517,0,53.9,152.5550461,1448,0,151.9411765,411.7156893,31.60186559,0.319385148,3217988.639,4656754.095,10000000,3,116000000,6097241.632,4889520.636,10000000,3,111000000,6913964.063,4796087.433,10000000,199,0,0,0,0,648,552,0.172640621,0.146744527,0,1448,96.34210526,296.4749911,87897.42034,0,0,0,1,0,0,0,0,0,98.94594595,53.9,151.9411765,648,0,0,0,0,0,0,20,1078,17,2583,29200,61,4,32,34317.58333,38396.07104,156241,23083,9619648.083,1392228.986,10000000,5198800,BENIGN,172.30.83.184
443,5460935,8,5,377,3007,196,0,47.125,73.32011515,1490,0,601.4,797.7980948,619.6741034,2.380544724,455077.9167,1516791.175,5271050,3,5460935,780133.5714,1980513.887,5271050,3,117778,29444.5,32471.84723,63066,192,0,0,0,0,172,112,1.464950599,0.915594124,0,1490,241.7142857,525.6331608,276290.2198,0,0,0,1,0,0,0,0,0,260.3076923,47.125,601.4,172,0,0,0,0,0,0,8,377,5,3007,8192,110,7,20,189882.0,0.0,189882,189882,5271050.0,0.0,5271050,5271050,BENIGN,192.168.164.244
7862,82,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,146341.4634,24390.2439,82.0,0.0,82,82,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,12195.12195,12195.12195,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,288,253,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,172.31.75.112
53,49170,2,2,94,126,47,47,47.0,0.0,63,63,63.0,0.0,4474.272931,81.35041692,16390.0,28344.15437,49119,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,64,64,40.67520846,40.67520846,47,63,53.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,66.75,47.0,63.0,64,0,0,0,0,0,0,2,94,2,126,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,192.168.127.77
53,54172,1,1,42,200,42,42,42.0,0.0,200,200,200.0,0.0,4467.252455,36.91944178,54172.0,0.0,54172,54172,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18.45972089,18.45972089,42,200,94.66666667,91.22134253,8321.333333,0,0,0,0,0,0,0,0,1,142.0,42.0,200.0,32,0,0,0,0,0,0,1,42,1,200,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,172.27.55.32
53,37955,2,2,62,94,31,31,31.0,0.0,47,47,47.0,0.0,4110.130418,105.3879594,12651.66667,21867.4417,37902,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,0,0,0,0,64,40,52.69397971,52.69397971,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31.0,47.0,64,0,0,0,0,0,0,2,62,2,94,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,172.21.88.69
53,31408,1,1,56,84,56,56,56.0,0.0,84,84,84.0,0.0,4457.463067,63.67804381,31408.0,0.0,31408,31408,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,31.83902191,31.83902191,56,84,65.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,98.0,56.0,84.0,20,0,0,0,0,0,0,1,56,1,84,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,172.19.123.87
53,277,2,2,62,396,31,31,31.0,0.0,198,198,198.0,0.0,1653429.603,14440.43321,92.33333333,154.7298721,271,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,80,80,7220.216606,7220.216606,31,198,97.8,91.4696671,8366.7,0,0,0,0,0,0,0,0,1,122.25,31.0,198.0,80,0,0,0,0,0,0,2,62,2,396,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,192.168.66.79
80,137,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,87591.24088,14598.54015,137.0,0.0,137,137,137,137.0,0.0,137,137,0,0.0,0.0,0,0,0,0,0,0,40,0,14598.54015,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.140.173.222
80,116075054,18,15,874,1492,437,0,48.55555556,141.3174242,746,0,99.46666667,262.4918684,20.38336334,0.284298812,3627345.437,4839024.975,10200000,10,116000000,6827944.353,4757439.679,10200000,115,113000000,8083128.5,4227383.915,10200000,19946,0,0,0,0,584,488,0.155072079,0.129226733,0,746,69.58823529,200.7806156,40312.85561,0,0,0,1,0,0,0,0,0,71.6969697,48.55555556,99.46666667,584,0,0,0,0,0,0,18,874,15,1492,29200,349,2,32,116183.9091,262815.0448,908601,36693,10200000.0,70554.00206,10200000,10000000,BENIGN,10.228.240.151
53,24133,1,1,47,192,47,47,47.0,0.0,192,192,192.0,0.0,9903.451705,82.87407285,24133.0,0.0,24133,24133,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,41.43703642,41.43703642,47,192,95.33333333,83.71578903,7008.333333,0,0,0,0,0,0,0,0,1,143.0,47.0,192.0,32,0,0,0,0,0,0,1,47,1,192,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,192.168.156.209
52859,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,118,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,192.168.114.69
80,59,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,203389.8305,33898.30508,59.0,0.0,59,59,59,59.0,0.0,59,59,0,0.0,0.0,0,0,0,0,0,0,40,0,33898.30508,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,64027,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,192.168.128.153
443,62526685,7,2,187,92,46,6,26.71428571,20.0890873,46,46,46.0,0.0,4.462094864,0.143938544,7815835.625,20700000.0,58900000,3,62500000,10400000.0,23800000.0,58900000,3,59000000,59000000.0,0.0,59000000,59000000,1,0,0,0,140,40,0.111952201,0.031986343,6,46,32.5,18.86354509,355.8333333,0,1,0,0,1,0,0,0,0,36.11111111,26.71428571,46.0,140,0,0,0,0,0,0,7,187,2,92,2365,135,6,20,74737.0,0.0,74737,74737,58900000.0,0.0,58900000,58900000,BENIGN,192.168.251.212
443,42006721,46,68,1374,109699,453,0,29.86956522,99.47430907,2896,0,1613.220588,731.2128923,2644.172108,2.713851433,371740.8938,3913204.915,41600000,0,42000000,933482.6889,6200219.439,41600000,1,383666,5726.358209,31911.63137,258528,2,0,0,0,0,1484,2184,1.095062859,1.618788574,0,2896,965.8521739,964.2647981,929806.6008,0,0,0,1,0,0,0,0,1,974.3245614,29.86956522,1613.220588,1484,0,0,0,0,0,0,46,1374,68,109699,65535,126,7,32,405748.0,0.0,405748,405748,41600000.0,0.0,41600000,41600000,BENIGN,10.236.246.37
80,801543,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3.742781111,400771.5,511260.1231,762287,39256,801543,400771.5,511260.1231,762287,39256,0,0.0,0.0,0,0,0,0,0,0,96,0,3.742781111,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,242,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,192.168.95.20
443,2735013,8,8,1021,4146,661,0,127.625,227.9899356,1838,0,518.25,726.4970259,1889.204914,5.850063601,182334.2,499356.2717,1964380,3,770630,110090.0,101963.3528,217227,205,2555654,365093.4286,727011.7242,2001204,3,0,0,0,0,180,168,2.925031801,2.925031801,0,1838,303.9411765,545.8334763,297934.1838,0,0,0,1,0,0,0,0,1,322.9375,127.625,518.25,180,0,0,0,0,0,0,8,1021,8,4146,29200,36,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,192.168.252.105
53,153,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,601307.1895,26143.79085,51.0,86.60254038,151,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,13071.89542,13071.89542,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.11.5.19
5544,3,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,333333.3333,333333.3333,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,913,16425,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.130.79.49
443,101770479,19,20,768,9705,343,0,40.42105263,90.27816014,2021,0,485.25,738.3966182,102.9080349,0.383215254,2678170.5,4436510.87,10000000,1,102000000,5653915.5,5034109.92,10000000,272,100000000,5279233.737,5137713.376,10000000,1,0,0,0,0,392,532,0.186694611,0.196520643,0,2021,261.825,566.2373738,320624.7635,0,0,0,1,0,0,0,0,1,268.5384615,40.42105263,485.25,392,0,0,0,0,0,0,19,768,20,9705,8192,123,18,20,36849.4,23017.03005,102356,29409,9993719.4,4772.766312,10000000,9986670,BENIGN,192.168.103.183
53,121394,1,1,55,342,55,55,55.0,0.0,342,342,342.0,0.0,3270.342851,16.47527884,121394.0,0.0,121394,121394,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,8.237639422,8.237639422,55,342,150.6666667,165.6995273,27456.33333,0,0,0,0,0,0,0,0,1,226.0,55.0,342.0,20,0,0,0,0,0,0,1,55,1,342,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.189.173.145
53,186,2,2,68,100,34,34,34.0,0.0,50,50,50.0,0.0,903225.8065,21505.37634,62.0,66.12110102,134,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,64,10752.68817,10752.68817,34,50,40.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,50.5,34.0,50.0,64,0,0,0,0,0,0,2,68,2,100,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,172.27.31.98
53,163,2,2,146,210,73,73,73.0,0.0,105,105,105.0,0.0,2184049.08,24539.8773,54.33333333,88.91194146,157,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,12269.93865,12269.93865,73,105,85.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,107.25,73.0,105.0,64,0,0,0,0,0,0,2,146,2,210,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,172.22.43.100
53,23670,1,1,56,72,56,56,56.0,0.0,72,72,72.0,0.0,5407.689058,84.49514153,23670.0,0.0,23670,23670,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.24757076,42.24757076,56,72,61.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,92.0,56.0,72.0,20,0,0,0,0,0,0,1,56,1,72,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.159.216.234
443,284607,10,8,524,3849,190,0,52.4,75.1534726,1460,0,481.125,630.9211944,15365.04724,63.24510641,16741.58824,21308.02569,68643,2,284607,31623.0,23781.47043,68643,49,152520,21788.57143,27907.8102,58668,2,0,0,0,0,212,172,35.13617023,28.10893618,0,1460,230.1578947,454.0001546,206116.1404,0,0,0,1,0,0,0,0,0,242.9444444,52.4,481.125,212,0,0,0,0,0,0,10,524,8,3849,8192,31,9,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.205.229.221
443,117626353,15,15,1038,5629,317,0,69.2,98.52280374,1430,0,375.2666667,566.0713568,56.67947556,0.255044888,4056081.138,15100000.0,58800000,1,118000000,8401882.357,21200000.0,58800000,49,117000000,8385179.357,21300000.0,59000000,1,0,0,0,0,312,312,0.127522444,0.127522444,0,1430,215.0645161,423.1776566,179079.329,0,0,0,1,0,0,0,0,1,222.2333333,69.2,375.2666667,312,0,0,0,0,0,0,15,1038,15,5629,8192,360,14,20,238644.5,6844.086535,243484,233805,58500000.0,450053.6672,58800000,58100000,BENIGN,172.16.205.21
7448,74,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,162162.1622,27027.02703,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,13513.51351,13513.51351,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,1024,16425,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.44.84.243
53,61063,2,2,74,178,37,37,37.0,0.0,89,89,89.0,0.0,4126.885348,65.50611663,20354.33333,35250.40936,61058,2,2,2.0,0.0,2,2,3,3.0,0.0,3,3,0,0,0,0,40,64,32.75305832,32.75305832,37,89,57.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,72.25,37.0,89.0,40,0,0,0,0,0,0,2,74,2,178,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,192.168.116.164
53,60878,1,1,49,81,49,49,49.0,0.0,81,81,81.0,0.0,2135.418378,32.85259043,60878.0,0.0,60878,60878,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.42629521,16.42629521,49,81,59.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,89.5,49.0,81.0,20,0,0,0,0,0,0,1,49,1,81,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.105.51.103
55570,55,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,36363.63636,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18181.81818,18181.81818,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,378,611,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,192.168.80.46
53,23813,2,2,94,158,47,47,47.0,0.0,79,79,79.0,0.0,10582.45496,167.9754756,7937.666667,13744.11192,23808,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,40,83.98773779,83.98773779,47,79,59.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,74.75,47.0,79.0,64,0,0,0,0,0,0,2,94,2,158,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,10.169.101.255
